time_s,source_key,value
1246,TX_MpP1p06,1
1246,TL_MpP1p06,5
1246,TL_MpP1p07,1
1246,TL_MpP1p08,1
1246,TL_MpP1p10,3
1246,TL_MpP1p11,2
1247,TX_MpP1p01,1
1247,TX_MpP1p02,1
1247,TL_MpP1p02,1
1247,TL_MpP1p03,1
1247,TX_MpP1p04,1
1247,TL_MpP1p04,3
1247,TL_MpP1p05,1
1247,TL_MpP1p06,3
1247,TX_MpP1p07,1
1247,TL_MpP1p08,2
1247,TX_MpP1p09,1
1247,TL_MpP1p09,1
1247,TL_MpP1p10,4
1247,TL_MpP1p11,1
1248,TX_MpP1p01,1
1248,TX_MpP1p02,1
1248,TL_MpP1p02,3
1248,TX_MpP1p03,1
1248,TL_MpP1p03,2
1248,TX_MpP1p04,1
1248,TL_MpP1p04,1
1248,TX_MpP1p05,1
1248,TL_MpP1p05,1
1248,TL_MpP1p06,1
1248,TX_MpP1p07,1
1248,TL_MpP1p08,3
1248,TL_MpP1p09,1
1248,TL_MpP1p10,2
1248,TL_MpP1p11,4
1249,TX_MpP1p01,3
1249,TL_MpP1p02,2
1249,TX_MpP1p04,1
1249,TL_MpP1p04,3
1249,TX_MpP1p05,1
1249,TL_MpP1p05,4
1249,TL_MpP1p07,1
1249,TL_MpP1p08,2
1249,TL_MpP1p11,1
1250,TX_MpP1p01,1
1250,TL_MpP1p01,1
1250,TX_MpP1p02,1
1250,TL_MpP1p02,1
1250,TX_MpP1p03,1
1250,TL_MpP1p03,4
1250,TL_MpP1p04,1
1250,TL_MpP1p05,1
1250,TX_MpP1p06,1
1250,TL_MpP1p06,1
1250,TX_MpP1p07,1
1250,TL_MpP1p09,2
1250,TL_MpP1p10,3
1251,TL_MpP1p02,2
1251,TL_MpP1p03,6
1251,TX_MpP1p05,1
1251,TL_MpP1p05,5
1251,TL_MpP1p06,2
1251,TL_MpP1p08,1
1251,TL_MpP1p09,1
1251,TX_MpP1p10,2
1251,TX_MpP1p11,1
1251,TL_MpP1p11,2
1252,TL_MpP1p01,2
1252,TL_MpP1p02,2
1252,TX_MpP1p03,1
1252,TL_MpP1p03,4
1252,TX_MpP1p04,1
1252,TL_MpP1p04,3
1252,TL_MpP1p05,1
1252,TX_MpP1p06,1
1252,TL_MpP1p06,4
1252,TL_MpP1p07,1
1252,TL_MpP1p08,2
1252,TL_MpP1p10,1
1252,TX_MpP1p11,1
1252,TL_MpP1p11,3
1253,TL_MpP1p02,2
1253,TL_MpP1p03,1
1253,TL_MpP1p05,6
1253,TL_MpP1p06,3
1253,TL_MpP1p07,3
1253,TL_MpP1p09,3
1253,TL_MpP1p10,1
1253,TL_MpP1p11,3
1254,TL_MpP1p01,3
1254,TL_MpP1p03,1
1254,TX_MpP1p04,1
1254,TL_MpP1p04,2
1254,TL_MpP1p05,3
1254,TL_MpP1p06,2
1254,TL_MpP1p07,2
1254,TX_MpP1p10,1
1254,TL_MpP1p10,1
1254,TX_MpP1p11,1
1254,TL_MpP1p11,3
1255,TL_MpP1p01,2
1255,TL_MpP1p02,2
1255,TL_MpP1p03,1
1255,TL_MpP1p04,1
1255,TX_MpP1p05,1
1255,TL_MpP1p05,6
1255,TL_MpP1p06,2
1255,TX_MpP1p07,1
1255,TL_MpP1p07,1
1255,TL_MpP1p08,2
1255,TX_MpP1p09,1
1255,TL_MpP1p09,2
1255,TL_MpP1p10,2
1255,TL_MpP1p11,2
1256,TX_MpP1p01,1
1256,TL_MpP1p01,3
1256,TX_MpP1p02,1
1256,TL_MpP1p02,3
1256,TL_MpP1p03,1
1256,TL_MpP1p04,2
1256,TX_MpP1p05,1
1256,TL_MpP1p05,1
1256,TL_MpP1p06,2
1256,TL_MpP1p07,2
1256,TL_MpP1p08,2
1256,TL_MpP1p09,3
1256,TL_MpP1p10,1
1256,TL_MpP1p11,1
1257,TL_MpP1p01,1
1257,TL_MpP1p02,4
1257,TL_MpP1p06,2
1257,TX_MpP1p08,1
1257,TL_MpP1p10,1
1257,TL_MpP1p11,1
1258,TL_MpP1p02,1
1258,TL_MpP1p03,1
1258,TL_MpP1p04,1
1258,TL_MpP1p05,1
1258,TL_MpP1p06,2
1258,TX_MpP1p07,1
1258,TX_MpP1p09,1
1258,TL_MpP1p09,1
1258,TX_MpP1p10,2
1258,TL_MpP1p10,1
1258,TL_MpP1p11,1
1259,TL_MpP1p01,1
1259,TL_MpP1p02,3
1259,TL_MpP1p03,2
1259,TL_MpP1p04,4
1259,TL_MpP1p05,3
1259,TL_MpP1p07,2
1259,TL_MpP1p09,2
1259,TL_MpP1p11,1
1260,TL_MpP1p01,1
1260,TL_MpP1p03,2
1260,TL_MpP1p06,3
1260,TL_MpP1p08,2
1260,TX_MpP1p09,1
1260,TX_MpP1p10,1
1260,TL_MpP1p10,3
1260,TL_MpP1p11,1
1261,TL_MpP1p02,2
1261,TX_MpP1p03,1
1261,TL_MpP1p03,2
1261,TX_MpP1p04,1
1261,TL_MpP1p05,2
1261,TL_MpP1p06,2
1261,TL_MpP1p07,1
1261,TL_MpP1p08,2
1261,TL_MpP1p11,1
1262,TL_MpP1p02,4
1262,TX_MpP1p03,1
1262,TL_MpP1p03,2
1262,TL_MpP1p04,1
1262,TL_MpP1p05,1
1262,TL_MpP1p06,2
1262,TL_MpP1p07,2
1262,TL_MpP1p09,2
1262,TX_MpP1p10,1
1262,TL_MpP1p10,3
1262,TX_MpP1p11,1
1262,TL_MpP1p11,3
1263,TL_MpP1p01,1
1263,TL_MpP1p02,1
1263,TL_MpP1p03,1
1263,TX_MpP1p04,1
1263,TL_MpP1p04,1
1263,TL_MpP1p05,4
1263,TX_MpP1p06,1
1263,TL_MpP1p06,1
1263,TX_MpP1p10,1
1263,TL_MpP1p10,1
1263,TL_MpP1p11,4
1264,TL_MpP1p01,2
1264,TL_MpP1p02,2
1264,TL_MpP1p03,1
1264,TX_MpP1p04,1
1264,TL_MpP1p04,1
1264,TL_MpP1p05,1
1264,TL_MpP1p06,1
1264,TX_MpP1p07,1
1264,TL_MpP1p08,1
1264,TL_MpP1p09,2
1264,TL_MpP1p10,2
1264,TL_MpP1p11,2
1265,TX_MpP1p01,1
1265,TL_MpP1p02,1
1265,TL_MpP1p03,2
1265,TL_MpP1p04,1
1265,TL_MpP1p05,3
1265,TL_MpP1p06,1
1265,TL_MpP1p07,1
1265,TL_MpP1p08,1
1265,TL_MpP1p09,1
1265,TL_MpP1p10,2
1265,TL_MpP1p11,2
1266,TL_MpP1p02,1
1266,TX_MpP1p03,1
1266,TL_MpP1p03,2
1266,TL_MpP1p04,2
1266,TL_MpP1p05,2
1266,TL_MpP1p06,1
1266,TL_MpP1p07,1
1266,TL_MpP1p09,2
1267,TL_MpP1p02,3
1267,TL_MpP1p03,2
1267,TL_MpP1p04,2
1267,TL_MpP1p05,3
1267,TL_MpP1p06,2
1267,TX_MpP1p07,1
1267,TL_MpP1p07,1
1267,TL_MpP1p08,1
1267,TL_MpP1p09,1
1267,TX_MpP1p10,1
1267,TL_MpP1p10,1
1267,TL_MpP1p11,2
1268,TL_MpP1p02,3
1268,TL_MpP1p03,2
1268,TX_MpP1p04,1
1268,TL_MpP1p04,2
1268,TX_MpP1p05,1
1268,TL_MpP1p05,1
1268,TL_MpP1p06,1
1268,TL_MpP1p07,3
1268,TL_MpP1p09,1
1268,TL_MpP1p11,2
1269,TX_MpP1p01,1
1269,TX_MpP1p02,1
1269,TL_MpP1p02,2
1269,TX_MpP1p03,1
1269,TL_MpP1p03,5
1269,TL_MpP1p04,3
1269,TL_MpP1p05,2
1269,TL_MpP1p06,3
1269,TL_MpP1p07,3
1269,TL_MpP1p10,3
1270,TX_MpP1p01,1
1270,TL_MpP1p01,1
1270,TL_MpP1p02,1
1270,TL_MpP1p03,1
1270,TX_MpP1p04,1
1270,TL_MpP1p05,2
1270,TL_MpP1p06,1
1270,TL_MpP1p08,1
1270,TL_MpP1p10,1
1270,TX_MpP1p11,1
1270,TL_MpP1p11,1
1271,TX_MpP1p02,1
1271,TL_MpP1p02,2
1271,TL_MpP1p04,2
1271,TL_MpP1p05,3
1271,TL_MpP1p06,4
1271,TX_MpP1p07,1
1271,TL_MpP1p07,1
1271,TL_MpP1p09,1
1271,TX_MpP1p10,1
1271,TL_MpP1p10,6
1272,TX_MpP1p01,1
1272,TL_MpP1p01,2
1272,TL_MpP1p02,4
1272,TL_MpP1p04,1
1272,TL_MpP1p05,1
1272,TX_MpP1p06,1
1272,TL_MpP1p06,3
1272,TX_MpP1p07,1
1272,TX_MpP1p08,1
1272,TL_MpP1p08,1
1272,TL_MpP1p10,1
1272,TL_MpP1p11,1
1273,TX_MpP1p05,1
1273,TL_MpP1p05,6
1273,TL_MpP1p06,1
1273,TL_MpP1p07,1
1273,TL_MpP1p09,3
1273,TL_MpP1p10,1
1274,TL_MpP1p01,1
1274,TX_MpP1p03,3
1274,TL_MpP1p03,1
1274,TL_MpP1p04,4
1274,TL_MpP1p05,4
1274,TL_MpP1p06,1
1274,TL_MpP1p07,4
1274,TL_MpP1p08,1
1274,TL_MpP1p09,3
1274,TL_MpP1p10,5
1275,TL_MpP1p02,1
1275,TL_MpP1p03,1
1275,TL_MpP1p04,1
1275,TL_MpP1p05,2
1275,TL_MpP1p06,2
1275,TL_MpP1p07,2
1275,TL_MpP1p09,1
1275,TL_MpP1p10,1
1276,TX_MpP1p01,1
1276,TL_MpP1p02,1
1276,TL_MpP1p03,1
1276,TL_MpP1p04,2
1276,TX_MpP1p05,1
1276,TL_MpP1p05,1
1276,TL_MpP1p06,2
1276,TX_MpP1p09,1
1276,TX_MpP1p10,1
1276,TL_MpP1p11,2
1277,TX_MpP1p01,1
1277,TL_MpP1p01,1
1277,TL_MpP1p02,2
1277,TL_MpP1p03,1
1277,TL_MpP1p05,4
1277,TL_MpP1p06,4
1277,TL_MpP1p08,1
1277,TL_MpP1p09,2
1277,TX_MpP1p10,1
1277,TL_MpP1p10,2
1277,TL_MpP1p11,2
1278,TL_MpP1p01,1
1278,TL_MpP1p02,4
1278,TL_MpP1p03,1
1278,TX_MpP1p06,1
1278,TL_MpP1p08,2
1278,TL_MpP1p09,2
1278,TL_MpP1p10,4
1278,TL_MpP1p11,2
1279,TL_MpP1p01,1
1279,TL_MpP1p02,3
1279,TX_MpP1p04,2
1279,TL_MpP1p04,1
1279,TX_MpP1p05,2
1279,TL_MpP1p07,2
1279,TL_MpP1p08,2
1279,TX_MpP1p09,1
1279,TL_MpP1p11,1
1280,TX_MpP1p03,1
1280,TX_MpP1p04,1
1280,TL_MpP1p05,2
1280,TL_MpP1p06,2
1280,TL_MpP1p07,1
1280,TL_MpP1p10,1
1280,TL_MpP1p11,1
1281,TX_MpP1p02,1
1281,TL_MpP1p02,1
1281,TX_MpP1p03,1
1281,TX_MpP1p04,1
1281,TL_MpP1p05,1
1281,TL_MpP1p06,1
1281,TL_MpP1p08,1
1281,TX_MpP1p09,1
1281,TL_MpP1p11,1
1282,TL_MpP1p03,1
1282,TL_MpP1p04,2
1282,TL_MpP1p06,2
1282,TL_MpP1p08,1
1282,TX_MpP1p10,1
1282,TL_MpP1p10,3
1283,TL_MpP1p01,2
1283,TX_MpP1p02,1
1283,TL_MpP1p02,3
1283,TL_MpP1p03,1
1283,TL_MpP1p07,1
1283,TX_MpP1p09,2
1283,TL_MpP1p09,1
1283,TL_MpP1p10,1
1283,TX_MpP1p11,2
1283,TL_MpP1p11,1
1284,TL_MpP1p03,2
1284,TX_MpP1p04,1
1284,TL_MpP1p04,1
1284,TL_MpP1p05,2
1284,TL_MpP1p06,2
1284,TL_MpP1p09,2
1284,TL_MpP1p10,1
1284,TX_MpP1p11,1
1285,TL_MpP1p01,2
1285,TL_MpP1p02,1
1285,TX_MpP1p03,1
1285,TL_MpP1p03,1
1285,TX_MpP1p05,1
1285,TL_MpP1p05,2
1285,TX_MpP1p07,1
1285,TL_MpP1p07,3
1285,TL_MpP1p08,2
1285,TL_MpP1p10,1
1285,TL_MpP1p11,1
1286,TX_MpP1p01,1
1286,TL_MpP1p01,1
1286,TL_MpP1p02,1
1286,TL_MpP1p03,1
1286,TL_MpP1p04,2
1286,TL_MpP1p05,3
1286,TX_MpP1p06,1
1286,TL_MpP1p07,1
1286,TL_MpP1p09,3
1286,TL_MpP1p10,1
1286,TL_MpP1p11,1
1287,TL_MpP1p01,1
1287,TL_MpP1p02,2
1287,TL_MpP1p03,1
1287,TL_MpP1p04,1
1287,TL_MpP1p05,1
1287,TL_MpP1p06,1
1287,TL_MpP1p07,2
1287,TL_MpP1p08,1
1287,TL_MpP1p11,2
1288,TL_MpP1p02,3
1288,TL_MpP1p03,1
1288,TL_MpP1p04,1
1288,TX_MpP1p07,1
1288,TL_MpP1p07,1
1288,TL_MpP1p09,1
1288,TL_MpP1p10,4
1288,TL_MpP1p11,1
1289,TL_MpP1p01,1
1289,TX_MpP1p02,1
1289,TL_MpP1p02,3
1289,TL_MpP1p03,2
1289,TL_MpP1p05,1
1289,TL_MpP1p06,1
1289,TL_MpP1p07,1
1289,TL_MpP1p09,1
1289,TL_MpP1p11,2
1290,TX_MpP1p02,1
1290,TX_MpP1p03,1
1290,TL_MpP1p04,1
1290,TL_MpP1p05,3
1290,TX_MpP1p06,1
1290,TL_MpP1p06,2
1290,TX_MpP1p07,1
1290,TL_MpP1p07,1
1290,TL_MpP1p10,2
1290,TL_MpP1p11,2
1291,TL_MpP1p01,2
1291,TL_MpP1p02,1
1291,TL_MpP1p04,2
1291,TL_MpP1p05,3
1291,TL_MpP1p06,2
1291,TL_MpP1p07,1
1291,TL_MpP1p10,1
1292,TX_MpP1p02,1
1292,TL_MpP1p02,1
1292,TL_MpP1p04,2
1292,TL_MpP1p05,1
1292,TL_MpP1p06,2
1292,TX_MpP1p08,1
1292,TL_MpP1p09,2
1292,TL_MpP1p10,1
1292,TL_MpP1p11,2
1293,TX_MpP1p01,1
1293,TL_MpP1p01,1
1293,TX_MpP1p02,1
1293,TL_MpP1p02,2
1293,TL_MpP1p03,2
1293,TX_MpP1p04,1
1293,TL_MpP1p05,2
1293,TL_MpP1p07,3
1293,TL_MpP1p08,1
1293,TL_MpP1p09,1
1293,TL_MpP1p10,1
1293,TL_MpP1p11,2
1294,TX_MpP1p03,1
1294,TL_MpP1p03,1
1294,TL_MpP1p04,2
1294,TX_MpP1p07,1
1294,TL_MpP1p07,2
1294,TL_MpP1p10,2
1295,TL_MpP1p01,2
1295,TL_MpP1p02,1
1295,TX_MpP1p03,1
1295,TL_MpP1p04,1
1295,TL_MpP1p05,3
1295,TL_MpP1p06,3
1295,TX_MpP1p08,1
1295,TL_MpP1p08,1
1296,TL_MpP1p01,2
1296,TL_MpP1p02,1
1296,TL_MpP1p03,3
1296,TX_MpP1p04,1
1296,TL_MpP1p04,2
1296,TL_MpP1p05,2
1296,TL_MpP1p07,1
1296,TL_MpP1p08,1
1296,TL_MpP1p09,2
1296,TL_MpP1p10,3
1297,TL_MpP1p01,1
1297,TL_MpP1p02,1
1297,TL_MpP1p04,2
1297,TX_MpP1p05,1
1297,TX_MpP1p06,1
1297,TX_MpP1p08,1
1297,TL_MpP1p08,2
1297,TL_MpP1p09,2
1297,TL_MpP1p10,2
1297,TL_MpP1p11,1
1298,TL_MpP1p01,1
1298,TX_MpP1p02,1
1298,TL_MpP1p02,1
1298,TL_MpP1p03,1
1298,TL_MpP1p05,1
1298,TL_MpP1p06,2
1298,TL_MpP1p07,1
1298,TX_MpP1p09,1
1298,TX_MpP1p11,1
1298,TL_MpP1p11,1
1299,TL_MpP1p02,2
1299,TX_MpP1p03,1
1299,TL_MpP1p03,1
1299,TL_MpP1p04,1
1299,TX_MpP1p05,1
1299,TL_MpP1p05,3
1299,TL_MpP1p06,2
1299,TX_MpP1p07,2
1299,TL_MpP1p07,2
1299,TX_MpP1p08,1
1299,TL_MpP1p08,1
1299,TX_MpP1p09,2
1299,TX_MpP1p10,1
1299,TL_MpP1p10,1
1299,TL_MpP1p11,2
1300,TL_MpP1p02,3
1300,TL_MpP1p05,1
1300,TL_MpP1p06,1
1300,TX_MpP1p07,2
1300,TX_MpP1p10,1
1300,TL_MpP1p10,1
1301,TL_MpP1p02,1
1301,TL_MpP1p03,1
1301,TX_MpP1p04,1
1301,TX_MpP1p05,1
1301,TL_MpP1p05,1
1301,TL_MpP1p07,1
1301,TX_MpP1p09,1
1301,TL_MpP1p09,1
1301,TL_MpP1p10,2
1301,TL_MpP1p11,1
1302,TL_MpP1p01,1
1302,TL_MpP1p02,2
1302,TX_MpP1p05,1
1302,TL_MpP1p05,1
1302,TX_MpP1p06,1
1302,TL_MpP1p07,1
1302,TL_MpP1p09,1
1303,TX_MpP1p01,1
1303,TL_MpP1p01,1
1303,TL_MpP1p03,2
1303,TX_MpP1p05,1
1303,TX_MpP1p06,1
1303,TL_MpP1p07,1
1304,TL_MpP1p03,2
1304,TL_MpP1p04,1
1304,TL_MpP1p05,2
1304,TL_MpP1p10,1
1305,TX_MpP1p01,1
1305,TL_MpP1p01,2
1305,TL_MpP1p03,1
1305,TL_MpP1p04,1
1305,TL_MpP1p05,2
1305,TL_MpP1p06,1
1305,TL_MpP1p07,1
1305,TL_MpP1p10,1
1306,TL_MpP1p02,2
1306,TL_MpP1p03,1
1306,TL_MpP1p04,1
1306,TX_MpP1p06,1
1306,TL_MpP1p06,1
1306,TL_MpP1p07,1
1306,TX_MpP1p08,1
1306,TL_MpP1p08,1
1306,TL_MpP1p11,1
1307,TX_MpP1p01,1
1307,TL_MpP1p03,1
1307,TL_MpP1p06,2
1307,TL_MpP1p07,1
1307,TL_MpP1p08,1
1307,TX_MpP1p09,1
1307,TL_MpP1p09,1
1308,TX_MpP1p07,1
1309,TL_MpP1p01,1
1309,TX_MpP1p02,1
1309,TL_MpP1p03,2
1310,TL_MpP1p02,1
1310,TX_MpP1p04,1
1310,TL_MpP1p05,1
1310,TL_MpP1p08,1
1310,TX_MpP1p09,1
1310,TX_MpP1p10,1
1312,TL_MpP1p01,1
1312,TL_MpP1p03,1
1312,TL_MpP1p07,3
1314,TL_MpP1p03,1
1319,TX_MpP1p06,1
